time,cloud,temp,humidity,wind_speed,wind_dir,rain,snow
2023-02-17 15:00:00+09:00,70,7.400235101,46,1.17,226,0,0
2023-02-17 16:00:00+09:00,95,7.652084523,49,1.26,227,0,0
2023-02-17 17:00:00+09:00,97,7.03,52,1.43,259,0,0
2023-02-17 18:00:00+09:00,98,7.096807818,59,1.08,289,0.820781759,0
2023-02-17 19:00:00+09:00,99,7.154893617,59,0.69,16,0.807855974,0
2023-02-17 20:00:00+09:00,99,7.230160085,60,1.13,92,0,0
2023-02-17 21:00:00+09:00,99,7.224377049,67,1.36,99,0,0
2023-02-17 22:00:00+09:00,100,7.059282154,78.97607178,2.473539382,89.3110668,0,0
2023-02-17 23:00:00+09:00,100,7.03,79,3.55,103,0,0
2023-02-18 00:00:00+09:00,100,7.464134881,81,2.94,105,0,0
2023-02-18 01:00:00+09:00,100,8.03,83,2.91,93,0,0
2023-02-18 02:00:00+09:00,100,7.658691438,84,2.96,104,0,0
2023-02-18 03:00:00+09:00,99,7.614940282,87,2.99,108,0,0
2023-02-18 04:00:00+09:00,100,7.962518692,85.96401869,2.242233645,95.92803738,0,0
2023-02-18 05:00:00+09:00,100,8.020445545,88,1.96,97,0,0
2023-02-18 06:00:00+09:00,100,8.016725664,89,1.71,78,0,0
2023-02-18 07:00:00+09:00,100,7.979900332,90,1.7,70,0,0
2023-02-18 08:00:00+09:00,100,8.096343907,90,2.19,88,0,0
2023-02-18 09:00:00+09:00,100,8.439589333,90,2.9,117,0,0
2023-02-18 10:00:00+09:00,99.98944193,8.712714932,89.98944193,1.446334842,135.8205128,0,0
2023-02-18 11:00:00+09:00,100,8.642918332,92,0.49,102,0,0
2023-02-18 12:00:00+09:00,100,8.76359401,93,0.57,105,0,0
2023-02-18 13:00:00+09:00,100,8.9512695,93,1.58,138,0,0
2023-02-18 14:00:00+09:00,100,9.271285403,94,1.79,167,0.607799564,0
2023-02-18 15:00:00+09:00,100,8.03,95,2.44,173,0.492916436,0
2023-02-18 16:00:00+09:00,100,8.03,95,0.58,185,0.113089343,0
2023-02-18 17:00:00+09:00,100,8.444430939,97,0.45,270,0.23681768,0
2023-02-18 18:00:00+09:00,100,8.366803954,98,0.59,285,0,0
2023-02-18 19:00:00+09:00,100,8.03,98,1.19,297,0,0
2023-02-18 20:00:00+09:00,100,8.317100331,98,2.13,317,0,0
2023-02-18 21:00:00+09:00,100,8.03,97,3.14,321,0,0
2023-02-18 22:00:00+09:00,100,8.03,97,1.04,273,0,0
2023-02-18 23:00:00+09:00,100,7.03,96,2.19,292,0.204262295,0
2023-02-19 00:00:00+09:00,100,7.03,96,4.5,300,0.769167114,0
2023-02-19 01:00:00+09:00,100,7.03,96,4.02,307,0.428312398,0
2023-02-19 02:00:00+09:00,100,6.03,96,3.67,306,0.873107658,0
2023-02-19 03:00:00+09:00,100,6.03,94,4.31,312,0.362125984,0
2023-02-19 04:00:00+09:00,100,6.03,95,5.4,312,0.206858726,0
2023-02-19 05:00:00+09:00,100,6.330575461,93,6.31,320,0,0
2023-02-19 06:00:00+09:00,100,6.266965517,92,6.4,320,0,0
2023-02-19 07:00:00+09:00,100,6.25726711,89.03564639,5.520575095,320.9881179,0,0
2023-02-19 08:00:00+09:00,100,6.984372624,88,6.71,314,0,0
2023-02-19 09:00:00+09:00,100,6.059279279,91,7.73,304,0,0
2023-02-19 10:00:00+09:00,64,5.921460739,87,11.36,320,0,0
2023-02-19 11:00:00+09:00,81,5.209978296,76,12.24,326,0,0
2023-02-19 12:00:00+09:00,87,5.03,73,12.22,331,0,0
2023-02-19 13:00:00+09:00,87,4.665587248,69,11.5,335,0,0
2023-02-19 14:00:00+09:00,73.58899676,4.671812298,66.12621359,11.79695793,335,0,0
2023-02-19 15:00:00+09:00,62,5.03,61,12.01,337,0,0
2023-02-19 16:00:00+09:00,6,4.227223765,60,11.79,339,0,0
2023-02-19 17:00:00+09:00,6,3.961876764,60,11.26447789,339.9731891,0,0
2023-02-19 18:00:00+09:00,6,3.605509761,61,10.89,342,0,0
2023-02-19 19:00:00+09:00,6,3.385322339,61,10.50506747,343.974013,0,0
2023-02-19 20:00:00+09:00,6,3.358823529,61,9.95,346,0,0
2023-02-19 21:00:00+09:00,6,2.03,62,9.51,347,0,0
2023-02-19 22:00:00+09:00,5,3.51220339,61,9.23,348,0,0
2023-02-19 23:00:00+09:00,4,3.410234506,60,9.03,350,0,0
2023-02-20 00:00:00+09:00,4,3.260987452,60,8.64,351,0,0
2023-02-20 01:00:00+09:00,3,3.170119183,62,8.3,351,0,0
2023-02-20 02:00:00+09:00,3,3.154261943,62,6.92,347,0,0
2023-02-20 03:00:00+09:00,3,3.26641196,63,6.8,346,0,0
2023-02-20 04:00:00+09:00,5,3.310789474,63,6.17,339,0,0
2023-02-20 05:00:00+09:00,6,3.774247788,62,7.61,338,0,0
2023-02-20 06:00:00+09:00,6,3.593234181,61,7.26,342,0,0
2023-02-20 07:00:00+09:00,5,3.680786885,61,7.15,344,0,0
2023-02-20 08:00:00+09:00,4,3.94,61,6.71,343,0,0
2023-02-20 09:00:00+09:00,3,4.290780731,60,6.88,339,0,0
2023-02-20 10:00:00+09:00,3,5.086874658,58,7.7,331,0,0
2023-02-20 11:00:00+09:00,4,5.417317073,58,8.13,328,0,0
2023-02-20 12:00:00+09:00,4,5.207056893,61,9.38,333,0,0
2023-02-20 13:00:00+09:00,5,4.50345852,64,9.29,335,0,0
2023-02-20 14:00:00+09:00,12,5.03,59,10.7,329,0,0
2023-02-20 15:00:00+09:00,12,3.997757774,53,11.31,328,0,0
2023-02-20 16:00:00+09:00,5,3.519188151,52,11.55,332,0,0
2023-02-20 17:00:00+09:00,5.969563083,3.03,52.96956308,12.09295533,335.8782523,0,0
2023-02-20 18:00:00+09:00,6,2.03,55,11.56,342,0,0
2023-02-20 19:00:00+09:00,6,1.660939977,54,11.14,344,0,0
2023-02-20 20:00:00+09:00,6,1.323335177,56,11.07,346,0,0
2023-02-20 21:00:00+09:00,7,1.032850082,57,11.22,347,0,0
2023-02-20 22:00:00+09:00,22,0.716456606,58,11.75,350,0,0
2023-02-20 23:00:00+09:00,8,0.730907572,57,11.22,349,0,0
2023-02-21 00:00:00+09:00,24,0.626269542,56,10.56,350,0,0
2023-02-21 01:00:00+09:00,39,0.495351499,56,10.32,353,0,0
2023-02-21 02:00:00+09:00,47,0.405300731,56,10.24,356,0,0
2023-02-21 03:00:00+09:00,52,0.301619256,56,10.12,358,0,0
2023-02-21 04:00:00+09:00,70,0.261802912,55,9.5,1,0,0
2023-02-21 05:00:00+09:00,68,0.178336106,56,9.03,4,0,0
2023-02-21 06:00:00+09:00,68,-0.014074074,56,8.77,10,0,0
2023-02-21 07:00:00+09:00,52,-0.662681081,56,7.91,16,0,0
2023-02-21 08:00:00+09:00,50,-0.657315175,55,7.65,17,0,0
2023-02-21 09:00:00+09:00,47,-1.97,54,7.81,14,0,0
2023-02-21 10:00:00+09:00,4,0.065002807,52,7.98,5,0,0
2023-02-21 11:00:00+09:00,5.978989495,0.772121061,49.03151576,8.939809905,2.031515758,0,0
2023-02-21 12:00:00+09:00,6,1.439448389,46,8.64,3,0,0
2023-02-21 13:00:00+09:00,7,1.941441193,44,7.8,358,0,0
2023-02-21 14:00:00+09:00,20,2.207351443,44,7.69,353,0,0
2023-02-21 15:00:00+09:00,30,2.332095344,45,7.67,352,0,0
2023-02-21 16:00:00+09:00,100,2.03,46.06499734,7.56805008,349.097496,0,0
2023-02-21 17:00:00+09:00,100,1.99081274,48,7.51,352,0,0
2023-02-21 18:00:00+09:00,100,1.516849943,51,7.11,353,0,0
2023-02-21 19:00:00+09:00,91,1.010630092,54,6.56,354,0,0
2023-02-21 20:00:00+09:00,73,0.819322974,54,5.06,6,0,0
2023-02-21 21:00:00+09:00,61,0.728813466,53,4.48,19,0,0
2023-02-21 22:00:00+09:00,6,0.603741007,52,4.02,17,0,0
2023-02-21 23:00:00+09:00,19,0.354404894,53,3.52,33,0,0
2023-02-22 00:00:00+09:00,21,0.152438625,52,3.04,35,0,0
2023-02-22 01:00:00+09:00,74.40010065,-2.97,54,2.971207851,43.9597383,0,0
2023-02-22 02:00:00+09:00,79,0.599356081,54,3.33,32,0,0
2023-02-22 03:00:00+09:00,79.32793734,-2.97,52.89660574,2.879660574,42.17284595,0,0
2023-02-22 04:00:00+09:00,67.21379674,-3.000542391,51,2.690610848,27.21379674,0,0
2023-02-22 05:00:00+09:00,74,0.695937847,51,2.71,34,0,0
2023-02-22 06:00:00+09:00,82,0.868297162,51,2.69,46,0,0
2023-02-22 07:00:00+09:00,85,0.960516954,51,2.77,49,0,0
2023-02-22 08:00:00+09:00,88,1.297851194,50,2.33,49,0,0
2023-02-22 09:00:00+09:00,86,1.887045455,49,1.83,47,0,0
2023-02-22 10:00:00+09:00,26,2.77415864,51,1.28,35,0,0
2023-02-22 11:00:00+09:00,48,3.531008264,51,1.23,23,0,0
2023-02-22 12:00:00+09:00,61,4.141630735,52,1.28,332,0,0
2023-02-22 13:00:00+09:00,55,6.03,56,2.82,304,0,0
2023-02-22 14:00:00+09:00,64,4.82500277,59,3.77,304,0,0
2023-02-22 15:00:00+09:00,70,4.755217391,61,4.9,311,0,0
2023-02-22 16:00:00+09:00,100,6.03,63,4.73,315,0.096281909,0
2023-02-22 17:00:00+09:00,100,4.1255902,66,4.42,324,0,0
2023-02-22 18:00:00+09:00,100,3.82297282,69,4.02,325,0,0
2023-02-22 19:00:00+09:00,100,3.03,73,3.96,325,0,0
2023-02-22 20:00:00+09:00,100,3.166612268,77,4.36,326,0.214676421,0
2023-02-22 21:00:00+09:00,100,2.845944134,80,3.75,336,0.00375419,0
2023-02-22 22:00:00+09:00,100,2.961300676,85,3.5,345,0.464054054,0
2023-02-22 23:00:00+09:00,100,1.111896552,89,3.56,349,0.063060345,0.805603448
2023-02-23 00:00:00+09:00,100,1.03,93,3.66,352,0,0.499632035
2023-02-23 01:00:00+09:00,100,0.03,95,3.31,355,0,0.653645267
2023-02-23 02:00:00+09:00,100,0.991580681,95,3.41,352,0,1
2023-02-23 03:00:00+09:00,100,2.062570794,93,3.25,351,0,0.010144364
2023-02-23 04:00:00+09:00,100,2.376386386,93,3.329199199,346.0500501,0,0
2023-02-23 05:00:00+09:00,100,2.397918015,90,5.02,345,0,0
2023-02-23 06:00:00+09:00,100,2.457929709,86,4.88,352,0,0
2023-02-23 07:00:00+09:00,100,2.38369652,81,4.77,356,0,0
2023-02-23 08:00:00+09:00,97,2.314841755,77,4.51,359,0,0
2023-02-23 09:00:00+09:00,84,2.517446458,73,4.56,5,0,0
2023-02-23 10:00:00+09:00,95,2.03,71,4.89,1,0,0
2023-02-23 11:00:00+09:00,74,4.339425414,64,5.05,359,0,0
2023-02-23 12:00:00+09:00,54,5.039843488,58,4.87,351,0,0
2023-02-23 13:00:00+09:00,41,5.479585864,56,5.48,340,0,0
2023-02-23 14:00:00+09:00,35,5.71359934,58,6.23,337,0,0
2023-02-23 15:00:00+09:00,40,5.931492537,60,7.01,340,0,0
2023-02-23 16:00:00+09:00,100,6.074525547,59,7.02,342,0,0
2023-02-23 17:00:00+09:00,100,5.899585799,59.98816568,7.217633136,342,0,0
2023-02-23 18:00:00+09:00,100,5.414556114,63,6.98,343,0,0
2023-02-23 19:00:00+09:00,100,5.099490869,64,6.34,347,0,0
2023-02-23 20:00:00+09:00,100,5.023054485,65,6.13,351,0,0
2023-02-23 21:00:00+09:00,100,5.062891761,66,6.16,354,0,0
2023-02-23 22:00:00+09:00,100,4.857247008,69,5.71,356,0,0
2023-02-23 23:00:00+09:00,100,4.875294435,70,5.48,360,0,0
2023-02-24 00:00:00+09:00,100,4.819538715,71,5.42,360,0,0
2023-02-24 01:00:00+09:00,100,4.898792913,71,4.91,1,0,0
2023-02-24 02:00:00+09:00,100,4.978793774,71,5.3,359,0,0
2023-02-24 03:00:00+09:00,100,4.927920354,72,5.63,357,0,0
2023-02-24 04:00:00+09:00,100,4.939668725,72,5.64,356,0.098877035,0
2023-02-24 05:00:00+09:00,100,4.870749574,72,6.07,357,0,0
2023-02-24 06:00:00+09:00,100,4.827019978,72,6.1,358,0,0
2023-02-24 07:00:00+09:00,100,4.70408614,74,6.05,358,0,0
2023-02-24 08:00:00+09:00,100,4.790582686,75,5.76,356,0,0
2023-02-24 09:00:00+09:00,100,5.196530055,75,6.32,352,0,0
2023-02-24 10:00:00+09:00,100,5.787987634,74.9876335,7.330618325,350,0,0
2023-02-24 11:00:00+09:00,100,6.03,70,8.35,349,0,0
2023-02-24 12:00:00+09:00,99,6.58058296,63,9.17,347,0,0
2023-02-24 13:00:00+09:00,84.2119883,6.615935673,61.02826511,9.889683236,345.0282651,0,0
2023-02-24 14:00:00+09:00,81,6.477773459,60,10.27,343,0,0
2023-02-24 15:00:00+09:00,81,6.349125683,59,10.35,344,0,0
2023-02-24 16:00:00+09:00,16,6.191295681,58,10.25,346,0,0
2023-02-24 17:00:00+09:00,8.120798831,5.779176814,57.01509985,10.230302,347.9698003,0,0
2023-02-24 18:00:00+09:00,5.039512195,5.07277561,57.98682927,10.04250244,349.9736585,0,0
2023-02-24 19:00:00+09:00,4,4.419378151,62,9.65,351,0,0
2023-02-24 20:00:00+09:00,3,3.961006637,65,9.5,350,0,0
2023-02-24 21:00:00+09:00,3,3.570358127,64,9.32,347,0,0
2023-02-24 22:00:00+09:00,5,3.28584,61,9.46,344,0,0
2023-02-24 23:00:00+09:00,6,3.215317634,59,9.79,342,0,0
2023-02-25 00:00:00+09:00,6,2.03,58.86263455,9.766483854,342.9313173,0,0
2023-02-25 01:00:00+09:00,6,2.03,56.94030612,10.00134184,342.1193878,0,0
2023-02-25 02:00:00+09:00,6,2.03,55.96237414,10.17435612,344.0376259,0,0
2023-02-25 03:00:00+09:00,6,2.03,55,10.03,345,0,0
2023-02-25 04:00:00+09:00,6,2.455404949,57,10,345,0,0
2023-02-25 05:00:00+09:00,6,2.377344511,57,9.96,346,0,0
2023-02-25 06:00:00+09:00,7,2.325517432,57,9.87,347,0,0
2023-02-25 07:00:00+09:00,15,2.148475138,59,10.27,344,0,0
2023-02-25 08:00:00+09:00,21,2.089367018,58,10.27,345,0,0
2023-02-25 09:00:00+09:00,20,2.352413793,57,10.57,345,0,0
2023-02-25 10:00:00+09:00,23,2.711552588,55,10.51,343,0,0
2023-02-25 11:00:00+09:00,18,2.74368712,55,10.84,341,0,0
2023-02-25 12:00:00+09:00,14,2.805870896,54,11.28,340,0,0
2023-02-25 13:00:00+09:00,11,2.77899723,54,11.78,340,0,0
2023-02-25 14:00:00+09:00,9,2.769072848,53,12.2,340,0,0
2023-02-25 15:00:00+09:00,8.012327416,2.785532544,52.01232742,12.38765779,341.9753452,0,0
2023-02-25 16:00:00+09:00,0,2.627037652,52,12.01,343,0,0
2023-02-25 17:00:00+09:00,0,2.531743421,53,11.78,346,0,0
2023-02-25 18:00:00+09:00,0,2.383425567,54,11.13,348,0,0
2023-02-25 19:00:00+09:00,1,2.19765323,55,10.7,352,0,0
2023-02-25 20:00:00+09:00,1,2.118054324,56,10.14,355,0,0
2023-02-25 21:00:00+09:00,1,1.994476138,56,9.35,357,0,0
2023-02-25 22:00:00+09:00,2,2.048610339,56,8.76,357,0,0
2023-02-25 23:00:00+09:00,2,1.964736842,57,8.4,357,0,0
2023-02-26 00:00:00+09:00,2,1.869333333,58,7.85,357,0,0
2023-02-26 01:00:00+09:00,2,1.823626374,58,7.71,355,0,0
2023-02-26 02:00:00+09:00,2,1.817538803,59,7.6,356,0,0
2023-02-26 03:00:00+09:00,2,1.753706564,58,7.13,360,0,0
2023-02-26 04:00:00+09:00,0,1.771507312,59,6.91,1,0,0
2023-02-26 05:00:00+09:00,0,1.697281768,59,6.88,4,0,0
2023-02-26 06:00:00+09:00,0,1.613257365,58,6.55,6,0,0
2023-02-26 07:00:00+09:00,0,1.565076018,58,5.995492889,6.99019127,0,0
2023-02-26 08:00:00+09:00,0,1.775783333,57,5.9,8,0,0
2023-02-26 09:00:00+09:00,0,2.430496689,54,6.1,7,0,0
2023-02-26 10:00:00+09:00,0,3.106627713,49,6.33,5,0,0
2023-02-26 11:00:00+09:00,0,3.92641791,46,6.24,360,0,0
2023-02-26 12:00:00+09:00,0,4.659062845,45,6.27,354,0,0
2023-02-26 13:00:00+09:00,0,5.151328168,46,6.53,345,0,0
2023-02-26 14:00:00+09:00,0,5.213372222,49,7.11,338,0,0
2023-02-26 15:00:00+09:00,0,5.155779614,50,7.5,337,0,0
2023-02-26 16:00:00+09:00,0,5.026488294,51,7.68,340,0,0
2023-02-26 17:00:00+09:00,0,4.732632743,51,7.13,341,0,0
2023-02-26 18:00:00+09:00,0,4.318864018,53,6.65,345,0,0
2023-02-26 19:00:00+09:00,0,3.784012175,55,6.38,349,0,0
2023-02-26 20:00:00+09:00,0,3.53235,57,6.07,354,0,0
2023-02-26 21:00:00+09:00,0,3.354143095,57,5.56,1,0,0
2023-02-26 22:00:00+09:00,0,3.273307522,58.9789823,4.842311947,4.063053097,0,0
2023-02-26 23:00:00+09:00,0,3.024329169,60,4.44,10,0,0
2023-02-27 00:00:00+09:00,0,2.784874791,60,4.01,20,0,0
2023-02-27 01:00:00+09:00,0,2.549237148,59,3.55,26,0,0
2023-02-27 02:00:00+09:00,0,2.390935412,59,3.06,31,0,0
2023-02-27 03:00:00+09:00,0,2.246804865,58,2.78,27,0,0
2023-02-27 04:00:00+09:00,0,2.18045204,57,2.71,24,0,0
2023-02-27 05:00:00+09:00,0,2.203911602,55,2.64,27,0,0
2023-02-27 06:00:00+09:00,0,2.154332775,55,2.59,36,0,0
2023-02-27 07:00:00+09:00,0,2.057338129,55,2.33,43,0,0
2023-02-27 08:00:00+09:00,0,2.440809762,53,2.01,50,0,0
2023-02-27 09:00:00+09:00,0,3.061711027,50,1.63,56,0,0
2023-02-27 10:00:00+09:00,0,3.942416851,47,1.119196231,57.93569845,0,0
2023-02-27 11:00:00+09:00,0,4.705102154,45,0.29,24,0,0
2023-02-27 12:00:00+09:00,0,5.057097493,45,0.97,260,0,0
2023-02-27 13:00:00+09:00,0,5.50394374,45,1.91,255,0,0
2023-02-27 14:00:00+09:00,0,5.982655991,45,2.42,256,0,0
2023-02-27 15:00:00+09:00,0,6.46773297,47,2.88,260,0,0
2023-02-27 16:00:00+09:00,0,6.459161111,48,2.92,266,0,0
2023-02-27 17:00:00+09:00,0,6.254625656,50.97329518,2.918531235,270.8931807,0,0
2023-02-27 18:00:00+09:00,0,5.613917869,56,2.68,281,0,0
2023-02-27 19:00:00+09:00,0,5.099160685,59,1.89,293,0,0
2023-02-27 20:00:00+09:00,0,4.961084671,59,1,279,0,0
2023-02-27 21:00:00+09:00,0,4.822501233,59,0.748080908,245.0878145,0,0
2023-02-27 22:00:00+09:00,0,4.816633333,55,0.57,207,0,0
2023-02-27 23:00:00+09:00,0,1.03,56,0.85,190,0,0
2023-02-28 00:00:00+09:00,0,0.03,57,1.19,184,0,0
2023-02-28 01:00:00+09:00,0,4.579010526,58.97473684,1.268989474,184,0,0
2023-02-28 02:00:00+09:00,0,4.528900495,60,1.44,173,0,0
2023-02-28 03:00:00+09:00,0,-2.943841962,63,1.73,175,0,0
2023-02-28 04:00:00+09:00,0,-1.97,66,1.89,187,0,0
2023-02-28 05:00:00+09:00,0,-2.97,69,1.41,182,0,0
2023-02-28 06:00:00+09:00,0,-1.97,71,1.27,178,0,0
2023-02-28 07:00:00+09:00,0,4.687104972,74,1.14,130,0,0
2023-02-28 08:00:00+09:00,0,4.970926234,73,1.82,110,0,0
2023-02-28 09:00:00+09:00,0,5.446140351,69.06578947,1.973070175,131.5833333,0,0
2023-02-28 10:00:00+09:00,0,6.264864566,70,1.85,129,0,0
2023-02-28 11:00:00+09:00,0,6.931437258,71,1.92,143,0,0
2023-02-28 12:00:00+09:00,0,7.610205899,72,1.69,167,0,0
2023-02-28 13:00:00+09:00,0,8.195267176,72,1.45,197,0,0
2023-02-28 14:00:00+09:00,0,8.694170826,71,1.54,225,0,0
2023-02-28 15:00:00+09:00,0,9.296896362,69,2.34,226,0,0
2023-02-28 16:00:00+09:00,0,9.550298838,70.98671832,3.60123409,238.9734366,0,0
2023-02-28 17:00:00+09:00,0,9.381325568,75,3.63,237,0,0
2023-02-28 18:00:00+09:00,12,8.925559265,77,2.94,233,0,0
2023-02-28 19:00:00+09:00,34,8.311947049,80,2.05,235,0,0
2023-02-28 20:00:00+09:00,43.85901799,7.979324259,80.9859018,1.014803111,241.9013126,0,0
2023-02-28 21:00:00+09:00,48,7.813426184,81,1.06,200,0,0
2023-02-28 22:00:00+09:00,55,7.655752508,81,1.71,192,0,0
2023-02-28 23:00:00+09:00,49,7.599723145,80,1.89,181,0,0
2023-03-01 00:00:00+09:00,61,8.03,80,1.66,165,0,0
2023-03-01 01:00:00+09:00,62,7.547512329,79,1.58,150,0,0
2023-03-01 02:00:00+09:00,69.77948226,7.15991371,79,1.622085331,129.6222435,0,0
2023-03-01 03:00:00+09:00,74.22901849,7.901503082,79.64248459,1.737875771,115.6092935,0,0
2023-03-01 04:00:00+09:00,69,7.541865922,84,1.52,174,0,0
2023-03-01 05:00:00+09:00,84.64237776,7.03,85.38542665,1.498542665,196.2847555,0,0
2023-03-01 06:00:00+09:00,89,7.772087729,88,1.76,205,0,0
2023-03-01 07:00:00+09:00,92,7.67244186,92,2.25,228,0.752906977,0
2023-03-01 08:00:00+09:00,94,7.591798561,94,2.54,252,0.269136691,0
2023-03-01 09:00:00+09:00,95,7.587194046,93,2.83,271,0.003357222,0
2023-03-01 10:00:00+09:00,100,7.744436424,90,3.19,284,0,0
2023-03-01 11:00:00+09:00,100,7.727631291,85,4.41,304,0,0
2023-03-01 12:00:00+09:00,99,7.839516129,81,5.39,317,0,0
2023-03-01 13:00:00+09:00,99,7.55900721,82,6.72,323,0,0
2023-03-01 14:00:00+09:00,99,7.42953271,82,7.02,324,0,0
2023-03-01 15:00:00+09:00,99,7.068146718,82,7.68,325,0,0
2023-03-01 16:00:00+09:00,100,6.819916528,80,8.82,332,0,0
2023-03-01 17:00:00+09:00,100,6.43490939,79,9.21,339,0,0
2023-03-01 18:00:00+09:00,94,5.917587549,76,9.81,341,0,0
2023-03-01 19:00:00+09:00,72,5.526792453,67,9.1,346,0,0
2023-03-01 20:00:00+09:00,77,5.418821918,60,8.53,345,0,0
2023-03-01 21:00:00+09:00,64,5.281428571,58,8.41,345,0,0
2023-03-01 22:00:00+09:00,0,5.364121584,57,7.44,342,0,0
2023-03-01 23:00:00+09:00,2,5.1482,60,7.28,336,0,0
2023-03-02 00:00:00+09:00,2,5.010320265,65,7.46,332,0,0
2023-03-02 01:00:00+09:00,2,5.059357143,69,7.59,327,0,0
2023-03-02 02:00:00+09:00,16.87044146,5.03,68.87044146,7.638339731,331.9069098,0,0
2023-03-02 03:00:00+09:00,17.03448276,4.900689655,67.48275862,7.932413793,339.0344828,0,0
2023-03-02 04:00:00+09:00,24,4.391084337,64,10.44,346,0,0
2023-03-02 05:00:00+09:00,21,3.762990033,54,10.96,346,0,0
2023-03-02 06:00:00+09:00,15,3.42600444,46,10.32,346,0,0
2023-03-02 07:00:00+09:00,13,3.207614578,47,10.02,347,0,0
2023-03-02 08:00:00+09:00,12,3.213370288,48,10.39,350,0,0
2023-03-02 09:00:00+09:00,11,3.42269103,48,10.32,345,0,0
2023-03-02 10:00:00+09:00,2,3.614460593,47,11.31,344,0,0
2023-03-02 11:00:00+09:00,1,3.595359911,46,11.1,344,0,0
2023-03-02 12:00:00+09:00,1,3.622195122,45,10.68,342,0,0
2023-03-02 13:00:00+09:00,1,3.628084164,46,10.49,341,0,0
2023-03-02 14:00:00+09:00,1,3.6388,47,10.11,338,0,0
2023-03-02 15:00:00+09:00,1,3.674330579,48,9.75,340,0,0
2023-03-02 16:00:00+09:00,1,3.678844884,49,9.14,341,0,0
2023-03-02 17:00:00+09:00,0,3.594225664,50,8.56,345,0,0
2023-03-02 18:00:00+09:00,0,3.372666667,52,7.87,347,0,0
2023-03-02 19:00:00+09:00,0,3.116593527,53,7.17,342,0,0
2023-03-02 20:00:00+09:00,0,2.926492237,55,6.83,344,0,0
2023-03-02 21:00:00+09:00,0,2.03,55,6.191755266,346.222668,0,0
2023-03-02 22:00:00+09:00,0,1.969989653,55.06001035,5.577997931,349.4800828,0,0
2023-03-02 23:00:00+09:00,0,2.720692098,56.97166213,5.866114441,359.9149864,0,0
2023-03-03 00:00:00+09:00,0,0.956829268,58,5.527439024,3.963414634,0,0
2023-03-03 01:00:00+09:00,0,2.47621696,58,5.46,3,0,0
2023-03-03 02:00:00+09:00,0,2.311383855,58,5.13,7,0,0
2023-03-03 03:00:00+09:00,0,2.122046332,59,4.59,9,0,0
2023-03-03 04:00:00+09:00,0,2.1059401,59,4.32,355,0,0
2023-03-03 05:00:00+09:00,0,2.336572379,58,3.77,346,0,0
2023-03-03 06:00:00+09:00,0,2.260077691,58,3.4,7,0,0
2023-03-03 07:00:00+09:00,0,2.108448753,58,3.02,10,0,0
2023-03-03 08:00:00+09:00,0,2.33196995,56,2.82,21,0,0
2023-03-03 09:00:00+09:00,0,3.02532567,53,2.13,359,0,0
2023-03-03 10:00:00+09:00,85,3.876118823,51,2.31,360,0,0
2023-03-03 11:00:00+09:00,66.23013566,4.694118217,47.04844961,1.69750969,340.2422481,0,0
2023-03-03 12:00:00+09:00,70,5.349944568,48,2.49,301,0,0
2023-03-03 13:00:00+09:00,73,5.62159396,50,3.38,290,0,0
2023-03-03 14:00:00+09:00,78,5.775484228,50,3.1,289,0,0
2023-03-03 15:00:00+09:00,81,6.073093923,50,2.75,297,0,0
2023-03-03 16:00:00+09:00,100,5.995970149,50,2.85,311,0,0
2023-03-03 17:00:00+09:00,100,5.964624724,53,3.11,310,0,0
2023-03-03 18:00:00+09:00,100,5.761529933,58,2.67,304,0,0
2023-03-03 19:00:00+09:00,100,5.550010989,61,2.45,297,0,0
2023-03-03 20:00:00+09:00,96,5.400032787,63,1.78,315,0,0
2023-03-03 21:00:00+09:00,96,5.370789474,63,1.63,320,0,0
2023-03-03 22:00:00+09:00,92,5.387482993,65,1.53,310,0,0
2023-03-03 23:00:00+09:00,95,5.378635607,66,1.61,335,0,0
2023-03-04 00:00:00+09:00,96,5.257731092,66,1.82,5,0,0
2023-03-04 01:00:00+09:00,97,5.182014469,66,2.18,24,0,0
2023-03-04 02:00:00+09:00,97,4.973283664,66,2.15,31,0,0
2023-03-04 03:00:00+09:00,98,4.908139535,65,2.39,26,0,0
2023-03-04 04:00:00+09:00,100,4.839578947,65,2.96,14,0,0
2023-03-04 05:00:00+09:00,100,4.770060274,65,2.97,19,0,0
2023-03-04 06:00:00+09:00,100,4.667653569,65,2.48,17,0,0
2023-03-04 07:00:00+09:00,100,4.748526316,64,2.63,18,0,0
2023-03-04 08:00:00+09:00,100,4.972617902,63.01924928,2.718267565,16.03849856,0,0
2023-03-04 09:00:00+09:00,100,5.460315615,62,2.95,19,0,0
2023-03-04 10:00:00+09:00,100,6.154515235,60,3,25,0,0
2023-03-04 11:00:00+09:00,100,7.010496963,58,2.61,14,0,0
2023-03-04 12:00:00+09:00,100,7.814856046,56.04414587,2.639337812,341.6055662,0,0
2023-03-04 13:00:00+09:00,100,8.150629409,56,2.992381986,329.423223,0,0
2023-03-04 14:00:00+09:00,100,8.2025403,58,4.02,318,0,0
2023-03-04 15:00:00+09:00,100,7.849556295,62,5.05,317,0,0
2023-03-04 16:00:00+09:00,100,7.576440866,64,5.68,324,0,0
2023-03-04 17:00:00+09:00,99,7.406543346,66,5.47,327,0,0
2023-03-04 18:00:00+09:00,86,7.00900277,68,4.7,328,0,0
2023-03-04 19:00:00+09:00,68,6.5032984,70,3.76,333,0,0
